,communityName,state,householsize,agePct12t29,agePct65up,pctWSocSec,pctWPubAsst,PctUsePubTrans,PctPopUnderPov,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,PersPerFam,PctFam2Par,PctWorkMom,PctKidsBornNeverMar,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,LemasPctOfficDrugUn,ViolentCrimesPerPop,has_pp_access,PctFedEduFunding,PctStateEduFunding
859,North Brunswick,NJ,2.71,29.96,8.64,20.78,3.06,8.09,2.67,16.13,32.71,3.08,19.2,22.93,11.37,33.94,3.04,81.65,74.43,2.71,0.020168120944801356,94.82,64.55,1.11,29.32,0.0,0.28837,0,1.23,21.06
860,North Canton,OH,2.34,21.98,16.73,31.26,2.35,0.32,5.14,12.34,29.85,4.13,22.05,27.09,9.49,35.24,2.86,81.87,72.89,0.12,0.01647681041497152,96.28,70.2,0.0,24.69,0.0,0.10696,0,2.3,30.99
861,North Charleston,SC,2.99,41.2,5.31,13.54,7.96,3.02,21.73,26.15,11.41,4.82,14.33,17.12,16.51,18.9,3.14,62.54,64.55,8.65,0.04427639636560426,88.32,37.49,5.08,55.87,4.1299951579367114e-05,2.26409,0,9.926666666666668,50.27333333333333
862,North Little Rock,AR,2.47,25.2,13.95,29.66,7.4,1.58,17.2,26.96,17.49,5.39,11.5,23.24,13.27,25.46,3.0,63.45,72.04,5.46,0.036734098897005234,91.68,58.88,4.85,33.51,0.00015678398471032215,1.02091,0,7.862500000000001,56.065
863,North Palm Beach,FL,2.04,15.43,29.89,46.82,2.31,0.0,3.86,10.3,31.13,2.95,16.66,23.66,5.13,38.38,2.58,80.75,77.27,0.71,0.10755532046195891,82.01,77.58,2.87,28.28,0.0,0.26882,0,6.12,29.2
864,North Providence,RI,2.42,25.88,17.02,32.57,4.8,2.38,6.46,29.18,20.36,6.12,19.46,26.22,12.68,27.38,2.99,79.69,71.1,0.98,0.02732938610158928,93.8,59.32,0.23,17.9,0.0,0.24168,0,2.58,34.51
865,North Reading,MA,2.95,24.35,8.02,17.63,2.7,2.55,2.09,13.22,27.64,5.44,18.22,22.98,8.23,37.03,3.27,87.5,71.59,0.81,0.009248458590234961,97.34,88.34,4.5,24.32,0.0,0.0643,0,2.3,24.68
866,North Richland Hills,TX,2.72,28.28,6.44,14.55,1.66,0.08,5.05,13.58,22.02,4.38,17.12,17.06,10.57,28.47,3.11,80.6,74.96,1.13,0.02658241638522715,93.27,62.76,1.15,25.49,0.0,0.26542,0,3.67,41.73
867,North Ridgeville,OH,3.02,27.24,6.59,18.39,3.58,1.06,4.1,20.93,14.1,4.15,24.68,17.85,17.71,21.08,3.31,84.45,70.24,0.75,0.0070951585976627716,97.91,85.6,1.96,28.1,0.0,0.24869,0,2.81,40.3
868,North Smithfield,RI,2.81,22.52,14.89,31.85,2.98,1.09,4.08,28.52,20.77,6.22,21.95,28.4,12.79,29.92,3.12,89.44,76.31,0.76,0.010098123273316186,97.24,80.8,2.83,43.4,0.0,0.53575,0,1.92,33.91
869,North Tonawanda,NY,2.57,24.82,13.45,32.44,5.96,0.62,6.07,20.21,15.16,5.64,25.29,25.4,16.52,22.72,3.11,79.23,74.0,1.7,0.010460430420989453,97.39,67.94,5.46,48.63,0.0,0.08517,1,2.69,51.68
870,Northampton,PA,3.19,26.82,6.26,16.39,1.91,3.63,1.55,8.68,37.23,2.76,15.98,24.99,5.63,37.89,3.48,90.93,63.17,0.5,0.010760887985087274,96.68,91.32,0.52,28.87,0.0,0.04165,0,1.52,38.5
871,Northbridge,MA,2.81,26.28,12.41,30.12,7.06,0.25,5.86,26.99,16.45,7.65,24.71,23.39,15.96,24.98,3.19,77.29,73.2,1.79,0.019370278961932542,94.83,57.8,2.7,34.75,0.0,0.67475,0,4.05,64.85
872,Northfield,MN,3.58,47.34,7.68,26.39,3.43,0.71,10.89,15.48,35.68,3.05,11.38,48.65,11.75,30.35,3.11,78.71,81.55,3.07,0.012195121951219513,95.82,63.24,0.56,11.86,0.0,0.1056,0,1.84,64.91
873,Northport,AL,2.66,27.96,10.91,25.94,8.64,0.0,17.16,26.91,23.13,6.07,13.14,37.57,12.54,30.47,3.13,70.34,70.15,5.6,0.015777956927329265,95.97,60.22,1.09,48.91,0.0,0.8532799999999999,0,8.39,68.29
874,Norton,OH,2.8,23.21,12.88,30.6,4.19,0.27,5.4,22.93,14.11,5.33,25.2,19.33,15.91,24.93,3.13,85.26,65.29,0.52,0.009847494553376907,97.32,89.9,6.19,58.41,0.0,0.16899,0,3.33,48.69
875,Norwalk,CA,3.58,30.88,7.88,21.45,10.72,2.29,9.29,35.34,9.92,6.64,27.92,16.54,21.85,17.5,3.79,75.68,64.4,3.99,0.009556741161870618,96.69,64.98,4.11,17.31,0.0,1.17432,0,4.545,34.457499999999996
876,Norwich,CT,2.49,27.53,13.99,30.43,8.88,0.86,11.88,28.15,16.42,7.15,20.62,24.57,15.82,23.25,2.99,67.81,67.67,3.38,0.03888636302853628,91.17,52.73,1.31,49.31,0.0,0.5436,1,2.43,66.18
877,Norwood,MA,2.6,27.41,14.42,30.23,5.41,9.62,4.01,13.89,27.01,4.85,14.02,27.17,8.5,32.78,3.14,79.53,72.81,1.18,0.019721254355400696,95.11,56.96,1.41,34.45,0.0,0.22663,0,3.79,16.95
878,Novato,CA,2.61,24.71,8.96,20.18,4.68,7.9,4.18,8.28,31.81,2.92,8.51,24.03,7.4,33.52,3.04,79.0,70.29,1.51,0.011474204055899969,97.09,61.91,0.18,16.67,0.0,0.38335,0,5.7,20.17
879,Nutley,NJ,2.56,23.42,15.85,31.74,3.15,8.7,5.04,20.49,28.19,5.15,20.31,22.54,9.34,33.97,3.13,84.0,64.83,0.54,0.015019004391305952,96.3,67.33,1.23,42.51,0.0,0.27955,0,1.68,12.42
880,Oak Creek,WI,2.76,27.38,7.57,22.16,3.85,1.3,2.19,18.88,15.89,3.79,30.84,17.16,18.22,21.88,3.22,85.37,74.98,1.07,0.009327115256495669,97.49,65.73,0.0,24.73,0.0,0.12850999999999999,0,2.17,37.83
881,Oak Harbor,WA,2.88,33.81,6.45,15.82,4.51,0.22,8.4,12.44,17.41,5.35,9.23,19.86,10.41,20.97,3.25,84.09,61.81,0.88,0.01176059618071728,96.73,39.84,0.5,29.7,0.0,0.09993,0,7.72,86.64
882,Oak Ridge,TN,2.32,20.93,17.41,31.66,6.23,0.03,9.47,14.4,35.48,4.91,19.82,33.58,7.12,41.13,2.85,73.16,70.86,1.41,0.03409007689491029,92.67,66.51,0.75,30.61,0.0,0.34206,0,8.7,49.17
883,Oakdale,MN,2.74,29.5,4.89,12.72,3.26,1.92,5.8,10.47,20.33,2.93,25.13,19.63,12.21,24.82,3.17,77.65,81.27,1.81,0.0128986611516273,96.58,80.21,1.27,29.11,0.0,0.34697,0,4.96,53.8
884,Oakland,CA,2.58,27.02,10.63,23.04,17.81,18.71,18.82,25.61,27.18,9.38,10.64,29.33,12.13,31.92,3.28,52.13,61.43,10.31,0.027444511903546617,93.4,41.62,10.49,32.73,1.0020363097124989e-05,2.6016,1,9.627692307692307,62.26076923076923
885,Ocala,FL,2.42,23.73,18.68,38.4,9.18,0.14,19.88,28.38,16.73,7.05,13.94,23.67,12.83,26.4,2.94,58.65,65.43,6.17,0.04958972529432751,89.3,57.17,3.31,35.88,0.00019978594363182306,1.62296,0,7.978,59.226
886,Ocean City,NJ,2.19,23.97,20.07,36.85,3.63,2.8,6.59,13.72,26.62,4.64,5.09,23.38,6.1,32.9,2.79,66.51,73.47,2.39,0.7610881897885508,37.47,53.73,0.18,70.51,0.0,0.29141,0,1.91,11.72
887,Ocean Springs,MS,2.65,24.91,9.58,24.26,4.57,0.0,10.12,16.66,25.78,6.83,20.01,25.97,9.41,29.18,3.15,77.8,71.29,0.72,0.03008595988538682,92.61,66.55,1.81,26.98,0.0,0.3196,0,7.56,54.35
888,Oceanside,CA,2.75,28.56,13.1,27.99,7.82,4.03,10.07,18.79,18.79,6.82,14.77,18.49,12.94,23.42,3.12,75.19,66.18,3.48,0.034019221483200676,91.45,58.43,0.46,16.76,5.077960715899001e-05,1.01998,0,8.090000000000002,59.82333333333333
889,Ocoee,FL,3.05,29.13,6.28,18.38,3.88,0.18,7.7,28.86,9.57,5.19,11.25,13.99,14.75,17.46,3.34,79.89,71.34,1.22,0.019251839098450463,94.46,82.33,1.63,25.61,0.0,0.6180599999999999,0,6.08,44.25
890,Oconomowoc,WI,2.62,24.14,14.1,30.75,2.7,0.1,3.58,15.88,21.05,2.46,28.19,24.62,14.79,25.84,3.1,83.57,72.43,0.55,0.014190848721913946,96.41,64.31,0.64,32.05,0.0,0.16848,0,1.48,12.43
891,Odessa,TX,2.73,27.4,9.26,22.71,6.78,0.02,19.36,30.51,13.64,7.55,11.56,22.65,13.59,22.77,3.25,73.96,61.43,2.69,0.054905851793219544,86.95,61.34,6.01,49.87,3.86849351720755e-05,0.79857,0,8.934000000000001,50.862
892,Ogden,UT,2.64,29.27,12.98,29.29,9.77,2.84,16.78,24.93,16.21,8.2,18.16,19.66,17.12,23.95,3.2,68.87,69.91,2.64,0.046237619114678684,89.13,58.81,13.16,46.7,0.0,0.57728,1,7.426,64.51599999999999
893,Ogdensburg,NY,3.1,29.81,12.98,33.94,10.4,0.77,13.97,32.03,11.85,9.22,12.75,36.91,14.96,23.43,3.17,68.6,75.03,2.98,0.0179720434879077,94.73,59.86,6.58,51.44,0.0,0.0076,1,5.38,68.78
894,Oil City,PA,2.45,23.62,15.82,37.7,11.84,0.54,18.26,23.1,14.09,7.84,22.21,26.99,18.57,24.98,3.02,69.31,60.15,1.9,0.04803749267721148,89.47,61.64,1.57,67.77,0.0,0.10990000000000001,0,6.08,55.59
895,Oklahoma City,OK,2.49,27.17,10.67,23.53,6.57,0.89,15.86,21.78,21.57,7.06,12.02,22.56,13.18,26.33,3.06,68.95,70.22,4.42,0.07578943107895098,84.13,59.51,11.03,50.46,7.825166003701213e-06,1.38987,1,9.553783783783784,55.89675675675675
896,Okmulgee,OK,2.56,26.77,16.46,37.74,12.36,0.0,33.39,31.18,9.5,10.72,13.96,30.79,17.21,19.47,3.01,59.73,64.22,4.87,0.07908637750167398,83.16,64.59,4.99,72.34,0.0,0.99575,0,14.8,65.67
897,Old Bridge,NJ,2.83,26.78,8.07,19.49,3.27,13.8,3.47,16.79,24.22,4.49,16.21,18.78,12.73,28.83,3.24,84.91,63.56,1.2,0.020044267374944667,94.64,67.89,1.41,49.73,6.108897742363878e-05,0.14106,0,1.67,37.01
898,Olean,NY,2.46,24.38,15.46,33.76,8.89,1.47,16.78,21.68,17.91,8.14,18.67,29.55,13.77,25.75,3.08,66.89,67.78,3.24,0.027440103859317833,93.67,57.84,1.72,42.58,0.0,0.48802999999999996,0,7.69,57.57
899,Olympia,WA,2.26,25.73,12.81,26.0,6.88,3.29,13.01,11.08,33.14,6.69,7.9,25.21,8.21,38.08,2.88,68.95,76.46,2.66,0.028871158392434988,93.87,52.02,1.84,16.07,0.0,0.32195999999999997,1,4.161666666666666,69.63000000000001
900,Onalaska,WI,2.66,26.69,8.32,19.55,3.56,0.12,5.21,13.91,26.83,2.91,18.72,27.02,14.43,30.68,3.09,80.59,85.28,0.56,0.012141084721729882,96.87,67.79,0.73,27.01,0.0,0.05475,0,2.03,52.16
901,Oneida,NY,2.55,26.4,14.2,32.94,7.29,1.01,9.97,23.74,15.61,4.31,23.17,26.69,20.21,22.45,3.12,72.73,69.89,2.54,0.019262672811059908,95.32,58.84,1.91,45.93,0.0,0.11621,0,2.12,73.11
902,Oneonta,NY,3.19,53.37,10.44,30.43,5.83,4.1,23.4,20.13,30.81,5.3,8.24,44.82,7.04,31.76,2.87,65.63,71.54,2.47,0.022215852085423534,93.38,45.83,1.94,20.97,0.0,0.13044,0,2.59,40.54
903,Ontario,CA,3.31,31.88,5.84,16.68,9.73,0.91,13.56,31.47,10.98,7.32,23.1,15.77,20.3,18.36,3.66,73.79,62.38,5.3,0.016962133669722705,94.69,58.59,1.37,15.1,7.884125875701125e-05,1.16086,0,7.87,69.3
904,Opelika,AL,2.68,28.78,10.78,26.49,8.38,0.28,20.77,30.1,19.49,6.91,30.92,27.93,22.0,23.79,3.14,63.45,79.93,7.26,0.03200433957146732,92.09,61.12,4.66,41.53,0.0,2.72814,0,8.844999999999999,58.425
905,Orange,CT,2.9,20.42,15.19,33.11,1.83,1.64,2.32,11.01,43.07,3.18,15.61,31.57,6.49,46.37,3.14,92.04,67.02,0.17,0.009586905689789555,97.29,94.03,4.88,50.41,0.0,0.13857,1,7.73,27.8
906,Orangeburg,SC,3.13,41.12,12.96,31.85,13.9,0.0,25.0,28.93,23.47,9.46,18.89,30.44,13.78,28.39,3.07,56.23,72.11,8.21,0.030205982968192737,91.35,55.21,2.89,28.67,0.0,1.7905,0,10.07,48.11
907,Oregon,OH,2.67,25.82,13.19,28.51,6.42,0.18,7.67,24.14,11.26,6.57,20.35,24.02,18.26,19.44,3.11,79.91,69.47,1.36,0.02187193192974801,94.48,72.01,1.5,35.91,0.0,0.40314,0,3.16,21.99
908,Oregon City,OR,2.68,27.81,10.0,23.22,4.6,2.52,9.25,19.12,12.76,3.41,20.03,21.5,19.12,19.9,3.12,72.8,66.62,1.52,0.013335147639134575,96.55,56.11,2.04,24.49,0.0003054837392842564,0.46384,0,4.32,59.01
909,Orem,UT,3.84,32.66,5.62,19.29,5.2,2.06,8.96,10.02,30.45,4.35,16.25,31.53,12.07,31.59,4.17,87.08,59.19,0.35,0.005639348144639659,97.88,67.87,1.57,28.87,0.0,0.07623999999999999,1,4.86,64.31
910,Orinda,CA,2.64,15.77,15.08,26.82,2.55,11.77,2.36,2.95,66.02,2.98,8.98,36.79,3.03,59.3,2.92,89.79,58.23,0.31,0.010215118375195288,97.37,91.4,1.18,31.18,0.0,0.05142,0,0.82,23.63
911,Orlando,FL,2.51,34.53,10.06,22.52,6.37,3.56,15.76,21.9,22.59,4.56,8.66,19.29,10.6,27.28,2.98,57.46,72.24,9.1,0.046887238680453934,89.48,41.1,2.81,15.35,5.6772297547558184e-05,2.30449,1,5.881,41.592999999999996
912,Ormond Beach,FL,2.34,18.8,22.59,41.16,4.52,0.77,6.72,15.77,26.17,4.21,8.61,27.27,7.13,37.67,2.75,76.18,70.28,1.18,0.05003196393122708,89.52,76.93,0.81,27.37,0.0,0.1427,0,5.62,46.52
913,Orono,ME,4.31,63.35,5.89,22.84,6.11,1.12,21.14,11.33,50.88,4.86,6.01,50.44,5.26,35.55,2.93,71.94,77.83,4.24,0.022131845266244208,91.29,50.59,0.43,45.73,0.0,0.01887,0,4.4,41.56
914,Oshkosh,WI,2.62,34.4,12.2,29.36,6.39,1.89,12.63,21.39,19.6,4.82,26.92,25.33,18.98,23.77,2.99,75.13,73.08,1.67,0.01581645638657601,96.01,56.98,0.57,35.63,0.0,0.15525,1,3.505,43.18
915,Oskaloosa,IA,2.45,25.9,17.07,36.07,9.9,0.38,16.42,24.6,15.73,6.76,27.11,25.27,23.03,24.37,2.93,73.26,71.86,2.88,0.02831075996990218,93.51,65.07,1.66,38.87,0.0,0.16190000000000002,0,3.54,55.94
916,Oswego,NY,2.59,32.15,14.3,33.75,7.53,2.26,19.05,26.92,19.63,8.23,11.42,31.63,11.65,27.01,3.08,71.19,57.12,2.46,0.02339150820526179,94.29,56.0,3.79,44.99,0.0,0.00535,0,2.26,9.54
917,Oviedo,FL,2.93,28.89,4.49,13.28,1.75,0.0,7.83,9.5,34.85,3.57,17.12,23.89,8.38,35.16,3.22,82.71,69.58,3.11,0.037520244736368544,90.1,80.61,0.96,20.38,0.0,0.82768,0,3.86,50.81
918,Owasso,OK,2.86,26.61,6.91,18.61,4.71,0.1,8.57,15.96,14.57,3.92,18.83,19.64,11.93,23.34,3.21,82.35,69.55,1.17,0.02833826562640122,92.51,71.79,5.38,53.16,0.0,0.14547,0,2.98,61.8
919,Owensboro,KY,2.47,26.56,13.51,30.5,7.99,0.19,18.9,28.16,15.31,7.85,18.25,24.08,17.59,22.54,2.99,68.91,69.82,2.67,0.02618162804160675,93.92,60.05,1.36,38.94,0.0,0.27538,0,7.533333333333334,60.72
920,Oxford,MA,2.8,26.83,9.69,25.74,7.31,0.55,4.51,25.45,16.18,6.67,22.67,19.21,16.31,22.77,3.24,79.93,74.18,1.15,0.012948840165236734,96.5,72.6,1.84,42.33,0.0,0.44224,0,3.16,51.54
921,Oxnard,CA,3.62,31.94,7.12,19.59,11.02,1.07,12.52,38.66,13.01,6.71,16.82,16.34,17.74,18.25,3.92,74.37,68.04,4.93,0.013676379591607132,95.28,53.74,0.21,10.18,2.911064859087585e-05,0.98434,0,9.073333333333332,58.626666666666665
922,Ozark,AL,2.59,28.26,12.43,29.08,9.21,0.13,16.73,28.02,14.69,7.05,12.8,24.15,15.13,24.86,3.08,70.49,67.92,2.49,0.0491409998452252,88.7,59.35,1.89,45.2,0.0,1.50252,0,11.28,68.45
923,Pacific Grove,CA,2.2,20.97,16.42,28.43,4.19,1.75,6.31,10.76,35.8,3.63,6.49,31.03,6.02,38.64,2.74,70.01,75.89,1.42,0.03561456846807719,92.75,47.78,0.52,15.33,0.0,0.55408,0,2.2,31.48
924,Pacifica,CA,2.82,25.31,6.95,17.45,5.27,8.6,4.52,13.45,22.81,3.35,7.56,21.95,9.42,27.96,3.24,77.69,75.09,2.36,0.010618529333687284,97.09,66.72,1.25,17.5,0.0,0.6195700000000001,0,3.61,21.39
925,Paducah,KY,2.28,22.25,19.33,41.14,12.47,0.69,23.81,30.99,14.56,7.51,11.34,26.07,14.0,23.19,2.86,58.21,61.97,4.8,0.043843557381860875,90.91,54.38,3.18,47.95,0.0,1.6603299999999999,0,7.39,63.22
926,Palatka,FL,2.58,26.23,16.27,37.9,23.03,2.59,36.51,40.75,8.97,11.85,19.69,23.22,19.02,20.66,3.22,44.28,66.42,9.9,0.03685913145770023,91.31,51.94,3.72,28.46,0.0,2.6502600000000003,0,9.4,57.08
927,Palestine,TX,2.73,26.23,14.04,31.71,9.46,0.14,21.86,28.73,14.2,6.87,9.73,22.99,15.29,22.25,3.2,68.01,71.99,3.24,0.059028932490854676,86.13,63.85,1.78,51.27,0.0,1.16391,0,7.28,52.79
928,Palisades Park,NJ,2.52,26.17,12.69,25.25,2.82,16.57,7.7,22.03,26.55,5.45,18.27,18.55,13.15,29.47,3.11,82.8,54.6,0.92,0.018712162905888827,95.5,38.43,0.37,41.18,0.0,0.11183,0,2.67,14.09
929,Palm Bay,FL,2.68,26.35,10.7,23.58,3.82,0.15,8.73,17.89,16.66,5.84,24.57,16.84,12.13,25.28,3.05,79.06,70.36,1.43,0.04702069229786691,88.79,66.83,1.32,22.21,0.0,0.60299,0,5.485,52.9825
930,Palm Beach Gardens,FL,2.4,21.81,13.82,27.02,1.47,0.36,4.51,9.11,38.21,2.57,14.41,24.99,5.93,42.24,2.86,78.49,76.67,0.67,0.11382538645765294,78.52,74.01,0.23,27.96,0.0,0.34374,0,6.12,29.2
931,Palm Desert,CA,2.19,20.61,21.61,37.54,2.91,0.74,7.11,13.82,23.6,4.13,4.59,19.43,5.03,29.55,2.71,73.61,72.97,1.71,0.3291329778083606,58.06,63.9,0.95,11.32,0.0,0.74191,0,5.79,47.68
932,Palm Springs,CA,2.16,19.86,23.11,38.5,6.46,3.07,12.6,22.92,20.36,5.41,4.58,20.73,7.57,27.25,2.77,66.62,64.84,3.37,0.2960354396356487,61.02,58.87,0.35,17.7,0.0,1.26525,0,6.7,54.52
933,Palmdale,CA,3.14,28.1,4.46,12.53,8.44,0.89,8.87,20.16,13.3,6.92,22.84,16.0,12.06,24.14,3.46,79.55,60.27,3.58,0.03555968740013364,89.97,70.28,0.78,20.22,0.0,1.18911,1,8.1975,64.17
934,Palo Alto,CA,2.31,23.58,13.73,23.65,3.26,2.64,4.65,5.27,65.16,2.4,25.49,38.14,2.82,59.07,2.84,78.37,69.06,0.88,0.017567084078711985,96.1,56.74,2.04,18.74,0.0,0.24121,0,2.1175,20.345
935,Pampa,TX,2.51,23.16,15.26,34.33,5.34,0.07,14.29,29.41,12.71,5.71,15.23,17.61,18.77,19.28,3.0,78.76,61.29,0.48,0.07595570920386793,84.0,74.82,3.17,68.21,0.0,0.47686,0,7.06,35.14
936,Panama City,FL,2.45,25.55,15.4,32.24,9.39,0.05,19.64,29.65,16.72,7.83,7.73,25.23,11.27,25.95,2.98,63.04,68.48,3.98,0.05454069463028681,88.23,58.3,1.92,38.61,0.0,0.95668,0,7.37,59.12
937,Paradise,CA,2.3,16.28,27.39,49.82,11.51,0.57,11.13,22.55,15.06,7.48,8.29,28.33,10.93,24.87,2.74,71.95,62.57,0.93,0.023142317380352644,94.95,72.51,2.38,36.56,0.0,0.25263,0,5.34,52.97
938,Paradise Valley,AZ,2.7,18.7,13.47,24.2,2.3,0.48,3.34,4.27,58.51,3.36,10.0,31.55,2.65,60.54,2.96,92.18,46.2,0.19,0.03701482306571845,90.91,95.37,1.16,37.96,0.0,0.14018,0,2.85,34.28
939,Paragould,AR,2.49,25.52,15.18,34.55,8.77,0.23,18.82,39.87,11.26,7.01,33.52,19.75,27.97,17.54,2.92,76.53,73.04,0.67,0.02545846817691478,94.03,67.53,4.66,35.38,0.0,0.09290999999999999,0,8.4,67.42
940,Paramount,CA,3.67,34.48,5.76,17.36,13.46,3.53,17.6,49.9,6.93,9.88,31.58,14.27,29.4,12.39,4.08,67.03,57.64,9.17,0.015376869663722755,94.66,42.35,2.18,14.87,0.0,1.96489,0,9.86,64.77
941,Paramus,NJ,3.22,22.82,14.88,29.97,0.97,5.73,3.04,14.6,31.19,3.68,16.08,23.9,7.28,34.61,3.31,89.93,53.26,0.77,0.004627598037260143,98.53,91.08,0.0,11.21,0.0,0.40757,0,1.09,11.2
942,Paris,TX,2.52,25.52,17.32,37.27,12.11,0.0,25.43,34.74,14.37,8.5,22.07,27.28,20.96,22.35,3.03,64.79,69.1,4.92,0.056075144742702136,87.62,59.31,11.19,50.4,0.0,1.7831400000000002,1,10.23,45.17
943,Parkersburg,WV,2.34,23.71,17.41,38.41,9.42,0.9,18.99,30.81,12.8,8.01,19.48,24.23,17.86,22.77,2.89,67.27,63.04,2.6,0.05546039808635048,88.51,62.93,3.41,54.58,0.0,0.21680000000000002,0,5.7,61.81
944,Pasadena,CA,2.62,28.85,11.28,21.4,9.16,5.5,14.92,22.48,36.26,6.3,11.08,33.0,8.84,38.35,3.23,67.82,61.71,7.02,0.021528827959358923,94.66,46.27,3.46,25.94,0.00013693945634579873,1.28074,1,8.330833333333333,47.095
945,Pascagoula,MS,2.65,28.4,10.46,25.87,10.18,0.19,19.75,26.06,16.25,7.65,31.52,20.86,13.91,27.98,3.13,64.13,66.93,5.34,0.04938414610602726,88.43,59.28,3.36,40.81,0.0,1.09036,0,9.370000000000001,49.980000000000004
946,Pasco,WA,2.97,30.16,10.08,27.2,12.86,1.54,33.01,42.28,8.77,11.51,17.5,16.89,19.83,14.9,3.49,62.93,60.65,7.41,0.04209077051679205,88.88,47.37,5.84,35.98,0.0,0.88106,1,9.47,73.82
947,Passaic,NJ,3.1,30.48,9.37,25.26,10.99,12.48,17.02,44.38,14.2,10.94,36.22,15.64,32.68,15.71,3.6,60.31,71.62,11.94,0.015230612842645716,95.49,28.08,2.26,46.49,0.00011664168432659672,1.07577,0,6.27,77.28
948,Paterson,NJ,3.21,31.29,8.77,24.22,13.05,10.55,18.54,45.12,8.71,11.04,29.5,19.19,28.8,14.08,3.63,55.05,67.56,13.92,0.015558126494949996,95.25,33.62,5.75,38.05,7.260932210006317e-05,1.5711400000000002,1,6.97,71.79
949,Pawtucket,RI,2.45,27.25,14.64,31.21,8.73,3.18,10.59,38.37,13.06,7.98,34.24,18.49,24.48,18.51,3.06,68.65,75.63,3.56,0.026210010461978964,93.98,45.84,3.52,38.08,0.0001518363526237542,0.45827999999999997,0,6.6,54.49
950,Peabody,MA,2.68,25.18,12.85,28.39,5.68,1.66,4.6,20.82,20.91,5.31,20.82,21.68,13.1,27.7,3.13,81.23,72.81,2.35,0.014541125449095431,96.25,70.35,1.02,41.37,0.0,0.15541999999999997,0,3.1,27.72
951,Peachtree City,GA,3.06,22.59,5.92,15.41,1.07,0.09,2.24,5.7,37.87,4.22,15.03,16.78,5.19,37.28,3.32,88.16,60.8,0.99,0.017396331528880014,94.94,82.17,0.0,23.87,0.0,0.011720000000000001,0,1.75,45.99
952,Pearland,TX,2.84,25.46,7.16,16.33,1.83,0.65,4.74,14.97,22.1,3.13,18.1,21.76,8.71,30.13,3.16,80.74,72.37,1.43,0.012622345830881959,96.54,70.23,2.54,51.69,0.0,0.20468,0,2.365,34.894999999999996
953,Pecos,TX,3.2,27.75,9.72,27.47,17.0,5.97,26.74,52.26,7.64,13.32,4.05,16.93,15.99,17.31,3.65,80.57,54.37,2.04,0.054436987322893364,85.18,74.78,11.11,66.67,0.0,0.23559,0,10.43,51.12
954,Peekskill,NY,2.54,27.97,11.58,24.72,6.42,11.22,11.61,23.48,22.36,5.17,13.21,26.71,13.19,27.68,3.07,64.53,65.32,7.26,0.037008599508599506,91.39,49.17,1.52,46.2,0.0,0.7616,0,1.65,30.16
955,Pemberton,NJ,3.12,29.09,5.9,16.34,6.85,1.11,7.05,23.51,8.91,5.5,12.15,27.29,15.76,18.82,3.42,75.51,71.68,3.71,0.01512347648522749,95.5,73.04,13.92,40.08,0.0,0.37716000000000005,0,5.96,68.89
956,Pembroke,MA,3.12,26.18,6.83,21.69,5.15,1.79,4.11,12.83,21.9,7.29,12.07,22.41,9.33,26.51,3.45,86.9,70.73,0.68,0.014782728272827284,95.6,88.96,3.72,48.84,0.0,0.30391,0,2.91,47.61
957,Pembroke Pines,FL,2.45,22.93,18.32,34.6,2.63,0.76,5.08,18.2,20.9,3.51,7.93,22.33,5.92,30.76,2.87,80.41,75.74,1.81,0.04314612234920247,90.44,76.79,0.18,22.27,0.0,0.30577,0,5.66,50.82
958,Pennsauken,NJ,2.8,24.73,14.34,31.45,5.33,5.23,5.46,25.15,13.34,4.26,17.77,20.45,14.84,23.49,3.25,75.99,65.91,3.38,0.00889515804018654,97.57,80.7,5.83,47.25,0.0,0.55986,0,3.11,46.36
959,Pennsville,NJ,2.6,25.36,12.44,29.37,4.04,1.1,6.1,23.91,9.87,3.62,25.42,16.55,17.58,18.34,3.07,79.54,69.04,1.29,0.014426562273452225,96.38,75.79,4.52,46.73,0.0,0.09208,0,2.88,49.59
960,Peoria,AZ,2.77,23.2,13.02,29.01,4.29,0.57,7.87,16.54,16.87,4.62,12.16,21.1,10.49,25.07,3.14,82.45,68.46,1.85,0.07289896874629578,83.18,82.89,1.49,43.58,0.0,0.41047,0,3.12,55.71
961,Pepperell,MA,2.98,25.95,6.43,15.65,4.0,0.59,3.98,12.3,30.6,5.47,31.79,19.71,13.0,36.56,3.36,85.76,69.56,0.97,0.011883541295306001,96.58,74.68,0.0,25.83,0.0,0.21018,0,1.98,62.92
962,Perris,CA,3.19,30.84,8.77,23.29,14.13,0.51,15.73,35.87,7.28,9.73,21.39,16.47,22.15,17.4,3.52,75.2,53.91,3.96,0.04822926374650512,86.66,69.92,2.22,33.72,0.0,1.37997,0,8.15,61.65
963,Perry,OH,2.52,23.11,16.04,34.21,7.33,0.07,12.36,26.26,11.07,5.64,32.78,21.23,23.66,18.75,2.99,75.9,65.02,0.71,0.02091199535288992,95.0,69.54,3.89,48.33,0.0,0.2537,0,0.67,4.57
